NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2019|362|FACULDADE PAULISTA DE SERVIÇO SOCIAL|FAPSS-SP.|16136|BWS - NUCLEO DE ENSINO SUPERIOR EM CIENCIAS HUMANAS E DA SAUDE S/S LTDA|4|3|3|35|3550308|1|52|5|0|1|1|19|4|9|2|3|0|3|0|3|2|0||0|1|1|1|0|1|0|0|1|21408349.26|0.00|48657.20|481064.50|2191516.01|671467.52|0.00|0.00|0.00|12318184.80
2019|18826|Faculdade FILOS||16137|INSTITUTO DE EDUCACAO E CULTURA AGUAS LINDAS S/C LTDA - ME|4|3|5|52|5200258|0|3|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0||1|1|1|1|1|1|0|0|2|130808.4|116653.39|30000.00|59160.37|41528.00|19755.16|155439.31|0.00|0.00|0.00
2019|19210|Faculdades Integradas de Taguaí|FIT|16142|INSTITUTO DE SERVICOS EDUCACIONAIS VALE DO PARANAPANEMA LTDA|4|3|3|35|3553005|0|8|0|0|0|0|2|4|1|1|0|0|0|0|0|0|0||0|0|1|0|0|0|0|0|2|580824.11|0.00|0.00|286013.13|70230.55|71452.03|71583.96|11967.96|21579.00|47997.48
2019|2015|INSTITUTO SANTO TOMÁS DE AQUINO|ISTA|16145|ASSOCIACAO SANTO TOMAS DE AQUINO|5|3|3|31|3106200|1|12|0|0|0|0|1|0|4|0|1|1|1|3|1|0|0||1|1|1|1|1|1|65|59|2|3213511.43|0.00|183780.28|1102287.32|367429.11|1147799.49|465740.27|25600.00|12600.00|32828.22
2019|19281|FACULDADE ATAME|ATAME|16146|ATAME EDUCACIONAL LTDA - EPP|4|3|5|53|5300108|1|10|2|0|0|0|0|1|2|2|3|0|0|0|0|0|0||1|0|1|1|0|0|0|0|2|156878.6|0.00|0.00|169939.60|293879.21|151889.40|0.00|0.00|0.00|0.00
2019|18896|Soberana Faculdade de Saúde de Petrolina|SOBERANA|16148|SOBERANA FACULDADE DE SAUDE DE PETROLINA LTDA - EPP|4|3|2|26|2611101|0|20|0|0|0|2|5|6|4|2|1|0|0|0|0|0|0||0|0|1|1|0|1|14|11381|2|7872668.33|0.00|0.00|780004.88|317735.56|411652.66|1180823.04|630721.51|0.00|912092.67
2019|21685|Faculdade Gil Gal|GILGAL|16151|SOBREIRA & LACERDA LIMITADA - ME|4|3|2|25|2516201|0|10|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0||1|0|0|1|1|0|0|1000|2|319250|0.00|58050.10|83140.00|60813.00|57007.40|6270.00|59000.00|19027.00|8380.00
2019|4889|FACULDADE DE CONCHAS||16155|EDUCACIONAL ABRANGE LTDA|4|3|3|35|3512308|0|7|0|1|0|0|2|0|3|0|1|0|0|0|0|0|1||0|0|1|0|1|1|3500|4200|1|4110700|15720.00|83200.00|995120.00|201940.00|126300.00|672000.00|890000.00|231120.00|2000.00
2019|18952|Faculdade FAMART||16165|FACULDADE DE ADMINISTRACAO, CIENCIAS E EDUCACAO - FAMART LTDA|4|3|3|31|3133808|0|8|0|0|0|0|4|0|0|0|0|1|1|2|0|0|1||1|0|1|1|1|1|100|10324|1|529682.73|0.00|0.00|164668.02|92914.48|91441.79|196596.80|95362.52|0.00|14729.68
2019|19251|FACULDADE PÓLIS CIVITAS||16169|INSTITUTO DE ENSINO POLIS CIVITAS LTDA - ME|4|3|4|41|4106902|1|12|1|0|0|0|0|0|4|2|0|1|0|2|1|1|1||1|1|1|1|1|1|30000|25000|1|650000|0.00|0.00|56889.00|62504.00|0.00|224000.00|0.00|0.00|98000.00
2019|19173|FACULDADES INTEGRADAS DO CEARÁ - UniFIC|FACULDADE UniFIC|16171|CENTRO DE ENSINO SUPERIOR BELCHIOR LTDA|4|3|2|23|2305506|0|21|2|1|1|0|2|2|2|3|2|2|2|1|1|0|0||1|1|1|1|1|0|700|6000|2|450343.9|0.00|0.00|155344.12|62576.86|30988.01|0.00|0.00|0.00|0.00
2019|19049|FACULDADE INTEGRADA DE VILA VELHA|MULTIVIX VILA V|16177|MULTIVIX VILA VELHA - ENSINO, PESQUISA E EXTENSAO LTDA|4|3|3|32|3205200|0|53|0|1|2|5|14|11|8|1|2|1|5|2|1|0|0||1|1|0|1|0|0|6321|15617|1|6982204.78|0.00|226224.95|1012962.80|425868.01|1434083.25|0.00|1380414.31|0.00|3085916.60
2019|18979|FACULDADE CAPIXABA DE VILA VELHA|MULTIVIX VILA V|16177|MULTIVIX VILA VELHA - ENSINO, PESQUISA E EXTENSAO LTDA|4|3|3|32|3205200|0|53|0|1|2|5|14|11|8|1|2|1|5|2|1|0|0||1|1|0|1|0|0|6321|15617|1|6982204.78|0.00|226224.95|1012962.80|425868.01|1434083.25|0.00|1380414.31|0.00|3085916.60
2019|19297|FACULDADE PIO DECIMO DE CANINDE DO SAO FRANCISCO|FAPIDE|16178|ASSOCIACAO DE ENSINO E CULTURA PIO DECIMO DO ALTO SAO FRANCISCO LTDA|4|3|2|28|2801207|0|8|1|1|0|1|1|2|2|0|0|0|0|0|0|0|0||1|0|1|1|1|1|5|0|2|476557.49|0.00|6724.11|44120.95|128272.58|51225.32|167624.82|35370.99|41408.51|6799.29
2019|18978|Faculdade Rebouças de Campina Grande||16180|INFOGENIUS ESCOLA TECNICA PROFISSIONALIZANTE LTDA - ME|4|3|2|25|2504009|0|120|0|0|0|0|0|0|10|10|14|13|21|25|7|20|1||1|1|1|1|1|1|10|100|1|1300000|140000.00|75000.00|210000.00|160000.00|30000.00|5000.00|250000.00|30000.00|0.00
2019|19196|Faculdade IDD|IDD|16182|CENTRO DE ESTUDOS SUPERIORES IDD LTDA|4|3|4|41|4106902|1|9|0|0|0|0|4|1|2|1|0|1|0|0|0|0|0||1|1|1|1|0|0|0|8300|1|23557.42|0.00|1892788.06|129800.00|261847.67|303521.41|858076.44|17456.18|0.00|345643.78
2019|19189|FIP - FACULDADE DE IPORÃ PARANÁ|FIP|16187|FIP - FACULDADE DE IPORA PARANA LTDA|4|3|4|41|4110607|0|4|0|0|0|0|2|0|1|1|0|0|0|0|0|0|1||1|0|1|1|1|0|120|0|2|913350.17|0.00|0.00|447133.10|111783.32|50000.00|100000.00|0.00|0.00|20000.00
2019|19197|FACULDADE NIP DE CIÊNCIAS APLICADAS|FANIP|16188|SOCIEDADE FANIP DE EMPREENDIMENTOS EDUCACIONAIS|5|3|2|26|2611606|1|12|0|0|0|0|0|2|3|2|2|3|0|0|0|0|0||0|0|0|1|1|0|80|0|1|148135.05|0.00|3140.98|27456.43|57807.99|8134.52|32586.56|0.00|0.00|24146.15
2019|19216|FACULDADE METROPOLITANA RECANTO DAS EMAS|FMRE|16190|FACULDADE METROPOLITANA RECANTO DAS EMAS LTDA|4|3|5|53|5300108|1|13|0|0|0|1|3|2|3|3|1|0|0|0|0|0|1||1|1|1|1|1|1|8|400|2|839064|0.00|290000.00|483811.92|162304.68|88752.48|137707.32|100000.00|20000.00|30000.00
2019|19198|FACULDADE DE TECNOLOGIA E EDUCAÇÃO DE GOIÁS|FATEG|16198|INSTITUTO DE TECNOLOGIA E EDUCACAO DE GOIAS - EIRELI - ME|4|3|5|52|5220454|0|7|0|0|0|0|4|1|0|0|0|2|0|0|0|0|1||0|1|0|1|1|0|100|100|1|600000|0.00|0.00|350000.00|150000.00|60000.00|0.00|25000.00|0.00|0.00
2019|19287|Faculdade do Centro Maranhense|FCMA|16203|UNIDADE DE ENSINO SUPERIOR DO CENTRO MARANHENSE LTDA|4|3|2|21|2101608|0|27|0|0|0|0|2|6|9|1|7|1|1|0|0|0|0||0|0|0|0|1|1|10|0|1|2024355.14|0.00|15810.32|407665.06|101916.27|187140.65|1431389.89|80519.48|15879.36|14789.68
2019|19219|FACULDADE DO DISTRITO FEDERAL|FACDF|16207|TAF INSTITUTO EDUCACIONAL LTDA - ME|4|3|5|53|5300108|1|15|0|0|0|1|1|0|2|4|1|3|1|1|0|1|0||1|1|1|0|1|1|15|10|2|54960|6690.00|60000.00|40000.00|12500.00|10.00|15000.00|30000.00|3000.00|10000.00
2019|21757|Faculdade Sul Mineira|FASULMG|16210|CENTRO EDUCACIONAL SUL MINEIRO LTDA - ME|4|3|3|31|3163706|0|4|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0||1|1|1|1|1|1|15|7000|1|2137409.4|0.00|0.00|40500.00|80000.00|8000.00|1000.00|10000.00|4000.00|150000.00
2019|19716|Faculdade Integral de Jaboatão dos Guararapes|FIJ|16214|SOCIEDADE DE EDUCACAO E TECNOLOGIA VIEIRA DE JABOATAO LTDA|4|3|2|26|2607901|0|5|0|0|0|0|0|0|1|0|0|0|1|2|0|1|0||0|0|1|1|0|0|0|0|1|0|49920.00|0.00|9000.00|34920.00|0.00|6000.00|0.00|0.00|0.00
2019|19369|Faculdade Martinho Lutero|FML|16215|SOCIEDADE DE EDUCACAO E TECNOLOGIA VIEIRA LTDA|4|3|2|26|2611606|1|5|0|0|0|0|0|0|0|1|0|0|1|2|1|0|0||0|0|1|1|0|0|0|0|1|0|49920.00|0.00|9000.00|34920.00|0.00|6000.00|0.00|0.00|0.00
2019|1866|Faculdade de Ciências Educacionais e Empresariais de Natal|FACEN|16217|SOCIEDADE EDUCACIONAL DO RIO GRANDE DO NORTE LTDA - EPP|5|3|2|24|2408102|1|19|0|0|2|2|1|2|0|3|4|0|4|1|0|0|0||0|0|1|1|1|0|0|0|1|334772.44|0.00|466746.41|134794.10|197402.94|127750.87|0.00|0.00|7374.90|213762.00
2019|2514|Faculdade de Ciências Educacionais do Rio Grande do Norte|FACERN|16217|SOCIEDADE EDUCACIONAL DO RIO GRANDE DO NORTE LTDA - EPP|5|3|2|24|2408102|1|19|0|0|2|2|1|2|0|3|4|0|4|1|0|0|0||0|0|0|1|1|0|0|0|1|434772.44|0.00|366746.41|134794.10|197402.94|127750.87|0.00|0.00|7374.90|213762.00
2019|19853|ATOPP BRASIL FACULDADE DE NEGÓCIOS|ATOPP BRASIL|16218|ATOPP BRASIL EDUCACIONAL S.A.|4|3|4|41|4113700|0|5|0|0|0|0|2|1|0|0|2|0|0|0|0|0|0||0|0|1|0|0|1|50|0|1|73670.36|0.00|8000.00|123774.19|26969.33|0.00|0.00|0.00|0.00|0.00
2019|19349|Faculdade do Instituto Panamericano|FACIPAN|16223|INSTITUTO PANAMERICANO DE EDUCACAO ASSESSORIA E CONSULTORIA LTDA - ME|4|3|5|51|5103403|1|6|0|0|0|0|3|0|1|2|0|0|0|0|0|0|0||1|1|1|1|1|1|466|1800|1|96840|34216.00|112568.00|34280.00|142780.00|21247.20|8650.00|4300.00|0.00|3600.00
2019|19348|Faculdade de Tecnologia Ícone|FACTI|16224|ICONE INSTITUTO DE CONSULTORIA, CURSOS E EDUCACAO LTDA|4|3|5|53|5300108|1|4|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0||1|0|1|1|0|0|0|0|2|5800|0.00|14000.00|4570.00|6200.00|310.00|1490.00|3000.00|0.00|4230.00
2019|19465|Faculdade Metropolitana de Petrolina|FAM|16235|SOEPE SOCIEDADE DE EDUCACAO DE PETROLINA LTDA - EPP|4|3|2|26|2611101|0|8|0|0|0|0|2|1|2|1|0|1|1|0|0|0|0||0|1|1|1|1|0|19|1045|1|27570|0.00|0.00|37925.10|9710.17|9475.10|34878.00|3117.95|0.00|20000.00
2019|19476|EMGE - ESCOLA DE ENGENHARIA||16238|ASSOCIACAO SAO JOSE DE ANCHIETA - ASJEA|5|3|3|31|3106200|1|5|0|0|0|0|0|2|1|2|0|0|0|0|0|0|1||1|1|1|1|1|1|10|1755|2|3573436.58|0.00|167191.55|1111754.22|142875.46|441235.38|557963.19|0.00|12922.06|66611.91
2019|20481|Faculdade de Bragança|FABRA|16244|IBE - INSTITUTO BRAGANTINO DE EDUCACAO LTDA - ME|4|3|1|15|1501709|0|4|0|0|1|0|1|1|1|0|0|0|0|0|0|0|0||1|0|1|1|1|0|4|60|1|221040|0.00|0.00|72000.00|59000.00|10500.00|11976.00|0.00|0.00|54000.00
2019|1956|FACULDADE REGIONAL BRASILEIRA - MACEIÓ|IBESA|16248|UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA|5|3|2|27|2704302|1|12|0|0|1|4|0|1|2|2|1|0|1|0|0|0|0||0|1|0|0|1|0|1030|6000|1|27022410|0.00|0.00|2138647.00|1151580.00|1216450.00|2588038.00|0.00|436800.00|3252722.00
2019|15428|Faculdade UNIRB - NATAL|F. UNIRB|16248|UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA|5|3|2|24|2408102|1|9|0|0|0|0|1|2|2|2|1|0|0|1|0|0|0||0|1|0|0|1|0|10212|6000|1|27022410|850000.00|0.00|2138647.00|1151580.00|1216450.00|2588038.00|0.00|436800.00|3252722.00
2019|3182|Faculdade UNIRB - ARAPIRACA|F. UNIRB|16248|UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA|4|3|2|27|2700300|0|16|0|0|2|2|4|3|2|2|1|0|0|0|0|0|0||0|1|0|0|1|0|1160|6000|1|27022410|0.00|0.00|2138647.00|1151580.00|1216450.00|2588038.00|0.00|436800.00|3252722.00
2019|2444|Faculdade Unirb - Barreiras|F. UNIRB|16248|UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA|5|3|2|29|2903201|0|9|0|0|1|1|4|0|1|1|1|0|0|0|0|0|0||0|1|0|0|1|0|1160|6000|1|27022410|0.00|0.00|2138647.00|1151580.00|1216450.00|2588038.00|0.00|436800.00|3252722.00
2019|17896|FACULDADE BRASILEIRA DE TECNOLOGIA|FBT|16248|UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA|4|3|2|29|2910800|0|15|0|0|0|1|5|6|3|0|0|0|0|0|0|0|0||0|1|0|0|1|0|1160|6000|1|27022410|0.00|0.00|2138647.00|1151580.00|1216450.00|2588038.00|0.00|436800.00|3252722.00
2019|19963|FACULDADE DE ODONTOLOGIA DO NORTE DE MINAS|FACIONORTE|16250|INSTITUTO SUPERIOR EM CIENCIAS DA SAUDE LTDA.|4|3|3|31|3143302|0|21|0|0|0|0|5|3|4|3|3|2|0|0|1|0|1||1|0|1|1|1|1|0|15000|2|6839557.76|0.00|346287.94|1112661.99|599125.67|592697.36|1846929.22|1118833.10|0.00|0.00
2019|19670|Faculdade de Ciências da Saúde Moinhos de Vento|FACSMV|16252|ASSOCIACAO HOSPITALAR MOINHOS DE VENTO|5|3|4|43|4314902|1|13|0|0|0|0|0|3|5|1|2|0|2|0|0|0|0||1|1|0|1|0|1|0|0|2|1040568.28|0.00|0.00|75553.70|314292.00|36494.60|380790.50|1051998.49|0.00|99958.60
2019|19512|INSTITUTO MASTER DE ENSINO PRESIDENTE ANTÔNIO CARLOS|IMEPAC|16258|INSTITUTO DE ADMINISTRACAO & GESTAO EDUCACIONAL LTDA|4|3|3|31|3103504|0|296|12|9|15|7|52|43|51|10|41|31|9|6|3|7|1||1|1|1|1|1|0|26673|10984|2|89396785.44|0.00|21568875.77|22882879.56|13343269.91|9853535.99|16855859.19|4246768.49|0.00|5018952.31
2019|19554|INSTITUTO EDUCACIONAL SUPERIOR E PROFISSIONAL|IESP|16259|ROSEMEIRE M. DO NASCIMENTO CARVALHO SERVICOS EDUCACIONAIS - ME|4|3|2|21|2111300|1|14|0|0|0|0|2|1|4|2|4|1|0|0|0|0|0||0|0|0|1|1|0|15|1200|2|99600|0.00|0.00|37300.00|15000.00|3976.00|29860.00|6500.00|0.00|3500.00
2019|1865|Faculdade Alvorada Paulista|FALP|16262|ASSOCIACAO PIAGET DE EDUCACAO E CULTURA - APEC|4|3|3|35|3550308|1|6|0|0|0|0|2|1|2|0|0|1|0|0|0|0|1||0|0|0|1|1|0|0|0|2|49719.4|0.00|399.43|19373.50|1871.70|2047.00|9222.60|699.83|0.00|16609.46
2019|3839|Faculdade IPEMED de Ciências Médicas|IPEMED|16263|INSTITUTO DE PESQUISA E ENSINO MEDICO DO ESTADO DE MINAS GERAIS LTDA - EPP|4|3|3|31|3106200|1|7|0|0|0|0|0|0|3|1|1|0|2|0|0|0|0||1|1|0|1|1|1|3|1741|2|628242.42|1532082.49|15014.49|10788.49|683275.68|275488.67|834865.79|370920.77|0.00|0.00
2019|19565|Faculdade Tecnológica de Pernambuco|FATEPE|16264|FATEPE - FACULDADE TECNOLOGICA DE PERNAMBUCO LTDA|4|3|2|26|2609600|0|14|0|0|0|0|3|3|1|0|3|2|1|0|1|0|0||0|0|1|1|1|1|0|7000|1|27462|0.00|0.00|10500.00|21000.00|5200.00|18350.00|27000.00|4750.00|12600.00
2019|3304|CENTRO UNIVERSITÁRIO DE PATOS|UNIFIP|16265|CENTRO EDUCACIONAL DE ENSINO SUPERIOR DE PATOS LTDA|4|2|2|25|2510808|0|249|1|7|4|4|52|50|70|36|14|8|2|1|0|0|1||1|1|1|1|1|1|20000|8000|2|74084980.04|0.00|0.00|27971077.26|10007303.26|12456861.72|0.00|0.00|0.00|13838431.12
2019|21494|FACULDADES INTEGRADAS DE PATOS|FIP|16265|CENTRO EDUCACIONAL DE ENSINO SUPERIOR DE PATOS LTDA|4|3|2|25|2504009|0|23|0|0|0|0|7|0|7|7|1|1|0|0|0|0|1||1|1|1|1|1|1|22000|8000|2|1273671.72|0.00|0.00|842904.62|224063.25|328486.32|0.00|0.00|0.00|562305.92
2019|19555|Favenorte de Porteirinha|FAVEPORT|16266|SOCIEDADE EDUCACIONAL MATO VERDE LTDA - ME|4|3|3|31|3152204|0|15|0|1|2|0|0|3|1|0|3|4|1|0|0|0|0||1|1|1|1|1|1|160|0|2|662690.28|0.00|34878.42|266887.98|235762.86|22159.70|0.00|0.00|44337.74|0.00
2019|19563|FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS LTDA|FACEC|16268|FACEC - FACULDADE DE ADMINISTRACAO E CIENCIAS ECONOMICAS LTDA - EPP|4|3|4|41|4105508|0|10|1|0|0|0|0|2|2|2|3|0|0|0|0|0|0||1|0|1|1|1|1|5|13212|1|4734272.27|0.00|117450.17|887078.13|288137.71|394679.30|81995.81|307601.55|0.00|2829870.41
2019|19842|CENTRO DE ENSINO SUPERIOR DE BACABEIRA|CESBA|16269|ESCOLA TECNICA DE BACABEIRA LTDA - ME|4|3|2|21|2101251|0|7|0|0|0|0|2|2|0|0|0|2|1|0|0|0|0||0|0|0|1|1|0|12|5600|2|292600|0.00|0.00|97941.36|62308.40|9974.40|106980.00|0.00|0.00|0.00
2019|19632|FACULDADE DAMA||16280|DAMA CENTRO DE EDUCACAO E TECNOLOGIA LTDA - ME|4|3|4|42|4203808|0|6|0|0|0|0|0|0|3|0|1|2|0|0|0|0|0||0|1|1|1|1|1|50|2000|1|148513.66|0.00|0.00|70686.13|11976.00|23623.88|0.00|0.00|0.00|87824.98
2019|19635|Faculdade de Ensino Superior Pelegrino Cipriani|FASPEC|16287|E - CUIABA SOLUCOES PARA INTERNET LTDA - EPP|4|3|5|51|5103403|1|35|0|0|1|0|2|1|5|5|12|5|2|1|1|0|0||0|0|0|1|1|0|45|8321|1|287850|0.00|0.00|151200.00|29550.00|67200.00|0.00|11990.00|21200.00|0.00
2019|19607|FACULDADE SANTISSIMA TRINDADE|FAST|16289|CENTRO DE ENSINO SUPERIOR SANTISSIMA TRINDADE LIMITADA - ME|4|3|2|26|2609501|0|9|0|0|1|1|2|0|0|0|5|0|0|0|0|0|0||1|0|0|1|0|1|0|9405|1|1633090.64|0.00|228991.89|476076.80|95405.34|294539.75|886017.58|0.00|0.00|111645.24
2019|20052|Faculdade ABC de Goiânia|FABC|16296|ABC CENTRO DE ESTUDOS LTDA|4|3|5|52|5208707|1|7|0|0|1|0|1|1|1|1|1|0|1|0|0|0|1||1|1|1|1|1|1|12|7600|2|279960|0.00|0.00|126000.00|47777.50|19110.00|0.00|0.00|2000.00|0.00
2019|481|Universidade Universus Veritas Guarulhos|Univeritas UNG|16298|SOCIEDADE PAULISTA DE ENSINO E PESQUISA S/S LTDA|5|1|3|35|3518800|0|440|0|10|15|25|97|80|99|75|8|7|12|5|2|5|1||0|1|1|1|0|0|45000|8847|1|96678158.35|0.00|1174737.83|24821887.58|5447969.88|24369264.58|3677040.90|844644.49|0.00|38917409.26
2019|3675|Sinal Faculdade de Ciências Humanas e Sociais|SINAL|16299|KANTIANO CENTRO DE PESQUISA E EDUCACAO SUPERIOR LTDA  - ME|5|3|1|12|1200401|1|7|0|0|0|0|0|2|0|0|1|2|0|1|0|1|0||0|0|1|1|1|0|3|0|2|215000|0.00|30000.00|45000.00|40000.00|40000.00|45000.00|30000.00|10000.00|12000.00
2019|19816|Faculdades Impactos Brasil|FACIB|16300|CENTRO DE ENSINO IMPACTO BRASIL LTDA - EPP|4|3|5|51|5103403|1|16|0|0|0|0|3|7|0|0|3|2|0|0|0|1|0||1|1|1|1|0|1|1000|1000|2|90000.07|5000.00|21000.00|19000.00|15106.00|5000.00|7000.00|12000.00|1500.00|3000.00
2019|20636|Faculdade Trilógica Keppe & Pacheco|Keppe & Pacheco|16308|ASSOCIACAO KEPPE E PACHECO|4|3|3|31|3110707|0|19|0|0|0|0|0|0|11|4|0|1|1|2|0|0|1||0|1|1|1|1|1|31|2000|2|101030|95000.00|65000.00|18670.00|13000.00|28800.00|36000.00|15460.00|33800.00|30000.00
2019|20200|Faculdade Padre Cícero||16312|SOCIEDADE EDUCACIONAL CESAR VIEIRA DINIZ - JUAZEIRO DO NORTE LTDA|4|3|2|23|2307304|0|6|0|0|0|0|0|1|2|2|0|0|1|0|0|0|0||0|0|1|1|1|1|311|10000|2|100195.25|0.00|0.00|37109.40|26172.00|39234.47|5156.36|0.00|0.00|0.00
2019|19674|Faculdade do Vale do São Francisco|FAVASF|16313|SOCIEDADE EDUCACIONAL CESAR VIEIRA DINIZ - PETROLINA LTDA|4|3|2|26|2611101|0|3|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0||1|0|1|1|1|0|22|9500|2|46201.43|0.00|0.00|14773.38|20434.14|29593.64|163252.75|0.00|0.00|0.00
2019|19860|FACULDADE CONCEITO EDUCACIONAL|FACCON|16321|SESRIO - SOCIEDADE EDUCACIONAL RIO BRANCO LTDA - EPP|4|3|2|26|2601201|0|7|0|0|2|0|3|2|0|0|0|0|0|0|0|0|0||1|0|1|1|1|0|100|0|1|360000|0.00|0.00|180000.00|72000.00|72000.00|32400.00|3600.00|0.00|0.00
2019|19727|FACULDADE REPUBLICANA BRASILEIRA|FRBr|16322|FUNDACAO REPUBLICANA BRASILEIRA|5|3|5|53|5300108|1|6|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0||0|0|0|1|1|0|0|8000|2|75201.56|0.00|0.00|25360.86|190029.11|171564.08|0.00|0.00|0.00|149161.31
2019|19909|ICTQ/PGE|ICTQ/PGE|16329|INSTITUTO DE CIENCIA TECNOLOGIA E QUALIDADE INDUSTRIAL LTDA - ME|4|3|5|52|5201108|0|29|0|0|1|0|11|7|3|7|0|0|0|0|0|0|0||1|0|0|1|1|1|20|8150|2|0|129800.00|0.00|5000.00|47000.00|7800.00|40000.00|0.00|20000.00|10000.00
2019|19861|Faculdade de Santana de Parnaíba|FASP|16331|ASSOCIACAO BENEFICENTE COMUNITARIA DOS MORADORES DE XV DE NOVEMBRO|5|3|3|35|3547304|0|4|0|0|0|0|2|0|1|0|0|0|0|1|0|0|0||0|0|1|1|0|1|10|5|2|790708.2|0.00|0.00|244278.02|101115.33|82314.50|44312.60|0.00|0.00|0.00
2019|20106|FACULDADE STBNB||16337|SEMINARIO TEOLOGICO BATISTA DO NORTE DO BRASIL|5|3|2|26|2611606|1|9|0|0|0|0|2|2|4|1|0|0|0|0|0|0|0||1|0|0|1|1|1|4|0|2|124478.34|0.00|0.00|346398.15|880001.65|400965.51|73220.51|112131.72|0.00|0.00
2019|21240|FACULDADE UNIRB - PIAUÍ|F. UNIRB|16340|COMPLEXO EDUCACIONAL MILLENIUM LTDA - ME|4|3|2|22|2211001|1|16|0|1|0|1|6|2|3|1|2|0|0|0|0|0|0||0|1|0|0|1|0|1160|6000|2|832913|800000.00|0.00|204497.00|124055.00|108487.00|99700.00|0.00|15742.00|63135.00
2019|5473|FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA|FACITE|16343|INSTITUTO DE CIENCIAS, EDUCACAO E TECNOLOGIA DA BAHIA - ICEB LTDA  - ME|4|3|2|29|2928109|0|17|0|0|2|2|1|0|2|0|4|3|2|1|0|0|0||0|0|0|1|0|1|135|0|2|1560000|0.00|56000.00|585000.00|385216.00|155234.56|132000.00|0.00|15600.00|56000.00
2019|12946|FACULDADE DE MATO GROSSO|FAMAT|16349|FAC EDUCACIONAL LTDA|4|3|5|51|5103403|1|51|1|0|1|0|9|6|9|3|9|6|4|3|0|0|1||1|0|1|1|0|1|17081|2000|1|8616345.74|0.00|13850.00|908044.44|1432598.28|955129.76|1465149.04|0.00|0.00|35438.54
2019|3648|INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ||16349|FAC EDUCACIONAL LTDA|4|3|5|51|5103403|1|51|1|0|1|0|9|6|9|3|9|6|4|3|0|0|1||1|0|1|1|0|1|17081|2000|1|8616345.74|0.00|13850.00|908044.44|1432598.28|955129.76|1465149.04|0.00|0.00|35438.54
2019|590|UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA|UFRA|16350|UNIVERSIDADE FEDERAL RURAL DA AMAZONIA|1|1|1|15|1501402|1|579|2|23|1|22|22|74|80|105|97|74|37|28|6|8|1||0|1|0|1|1|1|0|0|2|1624238.57|0.00|0.00|135073799.45|0.00|42577890.21|56913388.27|9539511.58|3924606.27|0.00
2019|1312|FACULDADES INTEGRADAS DE RONDONÓPOLIS|FAIR|16354|FAIR EDUCACIONAL LTDA|4|3|5|51|5107602|0|37|2|0|5|1|9|4|8|0|5|3|0|0|0|0|1||1|0|1|1|0|1|28148|16640|2|7099730.1|0.00|3816.00|719864.86|849665.30|799957.77|1341597.34|0.00|0.00|8357.78
